file,youtube_title,playlist,description
ch44-p6.mp4,[MEF W4.4 P6] When It Fails: Reading the Pre-Period Fit,Week 4 — Quasi-Experiments,"When It Fails: Reading the Pre-Period Fit — ASSIP Empirical Finance Camp. Part 6 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p7.mp4,[MEF W4.4 P7] Inference With a Sample Size of One: The Placebo Test,Week 4 — Quasi-Experiments,"Inference With a Sample Size of One: The Placebo Test — ASSIP Empirical Finance Camp. Part 7 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p8.mp4,[MEF W4.4 P8] The Permutation p-Value and Its Honest Limits,Week 4 — Quasi-Experiments,"The Permutation p-Value and Its Honest Limits — ASSIP Empirical Finance Camp. Part 8 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p9.mp4,[MEF W4.4 P9] Synthetic DiD: The Best of Both Worlds,Week 4 — Quasi-Experiments,"Synthetic DiD: The Best of Both Worlds — ASSIP Empirical Finance Camp. Part 9 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch44-p10.mp4,[MEF W4.4 P10] The Code and What to Carry Forward,Week 4 — Quasi-Experiments,"The Code and What to Carry Forward — ASSIP Empirical Finance Camp. Part 10 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p1.mp4,[MEF W4.5 P1] Building a Shift-Share Instrument,Week 4 — Quasi-Experiments,"Building a Shift-Share Instrument — ASSIP Empirical Finance Camp. Part 1 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p2.mp4,"[MEF W4.5 P2] The Construction, With Numbers",Week 4 — Quasi-Experiments,"The Construction, With Numbers — ASSIP Empirical Finance Camp. Part 2 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p3.mp4,"[MEF W4.5 P3] The Endogeneity Disease, in Regional Form",Week 4 — Quasi-Experiments,"The Endogeneity Disease, in Regional Form — ASSIP Empirical Finance Camp. Part 3 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p4.mp4,[MEF W4.5 P4] The Finance Flavor: Bank-Lending Shocks,Week 4 — Quasi-Experiments,"The Finance Flavor: Bank-Lending Shocks — ASSIP Empirical Finance Camp. Part 4 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p5.mp4,[MEF W4.5 P5] View I — It's the Shares (GPSS),Week 4 — Quasi-Experiments,"View I — It's the Shares (GPSS) — ASSIP Empirical Finance Camp. Part 5 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p6.mp4,[MEF W4.5 P6] Defending Shares & Rotemberg Weights,Week 4 — Quasi-Experiments,"Defending Shares & Rotemberg Weights — ASSIP Empirical Finance Camp. Part 6 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p7.mp4,[MEF W4.5 P7] View II — It's the Shifts (BHJ),Week 4 — Quasi-Experiments,"View II — It's the Shifts (BHJ) — ASSIP Empirical Finance Camp. Part 7 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p8.mp4,[MEF W4.5 P8] AKM Inference & Back to IV,Week 4 — Quasi-Experiments,"AKM Inference & Back to IV — ASSIP Empirical Finance Camp. Part 8 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p9.mp4,"[MEF W4.5 P9] Two Shots at One Assumption, and the Code",Week 4 — Quasi-Experiments,"Two Shots at One Assumption, and the Code — ASSIP Empirical Finance Camp. Part 9 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch45-p10.mp4,[MEF W4.5 P10] Carry Forward & Closing the Causal Arc,Week 4 — Quasi-Experiments,"Carry Forward & Closing the Causal Arc — ASSIP Empirical Finance Camp. Part 10 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab4-p1.mp4,[MEF W4.L P1] Lab 4 — A Clean DiD on Real Fair-Lending Data,Week 4 — Quasi-Experiments,"Lab 4 — A Clean DiD on Real Fair-Lending Data — ASSIP Empirical Finance Camp. Part 1 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab4-p2.mp4,"[MEF W4.L P2] Two Paths, Goals, and Setup",Week 4 — Quasi-Experiments,"Two Paths, Goals, and Setup — ASSIP Empirical Finance Camp. Part 2 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab4-p3.mp4,[MEF W4.L P3] Path A — Pinning a Vintage and Querying HMDA,Week 4 — Quasi-Experiments,"Path A — Pinning a Vintage and Querying HMDA — ASSIP Empirical Finance Camp. Part 3 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab4-p4.mp4,"[MEF W4.L P4] From Counts to a Denial-Rate Panel, and the Spec",Week 4 — Quasi-Experiments,"From Counts to a Denial-Rate Panel, and the Spec — ASSIP Empirical Finance Camp. Part 4 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab4-p5.mp4,[MEF W4.L P5] Path B — Building the Synthetic Panel,Week 4 — Quasi-Experiments,"Path B — Building the Synthetic Panel — ASSIP Empirical Finance Camp. Part 5 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab4-p6.mp4,"[MEF W4.L P6] Inspect the Design, Then Watch TWFE Fall Short",Week 4 — Quasi-Experiments,"Inspect the Design, Then Watch TWFE Fall Short — ASSIP Empirical Finance Camp. Part 6 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab4-p7.mp4,"[MEF W4.L P7] The Event Study, and Stressing Parallel Trends",Week 4 — Quasi-Experiments,"The Event Study, and Stressing Parallel Trends — ASSIP Empirical Finance Camp. Part 7 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
lab4-p8.mp4,[MEF W4.L P8] Callaway–Sant'Anna Recovers the Effect,Week 4 — Quasi-Experiments,"Callaway–Sant'Anna Recovers the Effect — ASSIP Empirical Finance Camp. Part 8 of 8
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor4-p1.mp4,[MEF W4.M P1] A Disparity Is Not a Finding of Discrimination,Week 4 — Quasi-Experiments,"A Disparity Is Not a Finding of Discrimination — ASSIP Empirical Finance Camp. Part 1 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor4-p2.mp4,[MEF W4.M P2] Over-Controlling and the Counterfactual Target,Week 4 — Quasi-Experiments,"Over-Controlling and the Counterfactual Target — ASSIP Empirical Finance Camp. Part 2 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor4-p3.mp4,[MEF W4.M P3] Clean Designs in Mortgage Data,Week 4 — Quasi-Experiments,"Clean Designs in Mortgage Data — ASSIP Empirical Finance Camp. Part 3 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor4-p4.mp4,[MEF W4.M P4] A Worked Case: Same-Sex Borrowers in HMDA Data,Week 4 — Quasi-Experiments,"A Worked Case: Same-Sex Borrowers in HMDA Data — ASSIP Empirical Finance Camp. Part 4 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor4-p5.mp4,"[MEF W4.M P5] The Missing Score, and Why Design Wins",Week 4 — Quasi-Experiments,"The Missing Score, and Why Design Wins — ASSIP Empirical Finance Camp. Part 5 of 5
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch51-p1.mp4,[MEF W5.1 P1] Reading Fama–French 1992: The Research Question,Week 5 — Reading the Canon,"Reading Fama–French 1992: The Research Question — ASSIP Empirical Finance Camp. Part 1 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch51-p2.mp4,"[MEF W5.1 P2] The Twist, and What Kind of Claim This Is",Week 5 — Reading the Canon,"The Twist, and What Kind of Claim This Is — ASSIP Empirical Finance Camp. Part 2 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch51-p3.mp4,[MEF W5.1 P3] The Machinery and the Data,Week 5 — Reading the Canon,"The Machinery and the Data — ASSIP Empirical Finance Camp. Part 3 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch51-p4.mp4,[MEF W5.1 P4] Reading the Sorts: Watch Beta Die,Week 5 — Reading the Canon,"Reading the Sorts: Watch Beta Die — ASSIP Empirical Finance Camp. Part 4 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch51-p5.mp4,[MEF W5.1 P5] The Horse Race and What's Clever,Week 5 — Reading the Canon,"The Horse Race and What's Clever — ASSIP Empirical Finance Camp. Part 5 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch51-p6.mp4,[MEF W5.1 P6] What's Vulnerable: Four Lines of Attack,Week 5 — Reading the Canon,"What's Vulnerable: Four Lines of Attack — ASSIP Empirical Finance Camp. Part 6 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch51-p7.mp4,[MEF W5.1 P7] Rebuild It Yourself: Three Replications & Three Referee Questions,Week 5 — Reading the Canon,"Rebuild It Yourself: Three Replications & Three Referee Questions — ASSIP Empirical Finance Camp. Part 7 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch52-p1.mp4,[MEF W5.2 P1] From the Cross-Section to a Factor Model,Week 5 — Reading the Canon,"From the Cross-Section to a Factor Model — ASSIP Empirical Finance Camp. Part 1 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch52-p2.mp4,[MEF W5.2 P2] Why Time-Series Buys You an Alpha,Week 5 — Reading the Canon,"Why Time-Series Buys You an Alpha — ASSIP Empirical Finance Camp. Part 2 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch52-p3.mp4,[MEF W5.2 P3] Manufacturing the Factors as Portfolios,Week 5 — Reading the Canon,"Manufacturing the Factors as Portfolios — ASSIP Empirical Finance Camp. Part 3 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch52-p4.mp4,[MEF W5.2 P4] The Test Portfolios and the Regression,Week 5 — Reading the Canon,"The Test Portfolios and the Regression — ASSIP Empirical Finance Camp. Part 4 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch52-p5.mp4,[MEF W5.2 P5] The Data and the Look-Ahead Guard,Week 5 — Reading the Canon,"The Data and the Look-Ahead Guard — ASSIP Empirical Finance Camp. Part 5 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch52-p6.mp4,[MEF W5.2 P6] Reading the Tables in Argument Order,Week 5 — Reading the Canon,"Reading the Tables in Argument Order — ASSIP Empirical Finance Camp. Part 6 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch52-p7.mp4,[MEF W5.2 P7] The Intercept Pass and What's Clever,Week 5 — Reading the Canon,"The Intercept Pass and What's Clever — ASSIP Empirical Finance Camp. Part 7 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch52-p8.mp4,[MEF W5.2 P8] Where the Model Is Vulnerable,Week 5 — Reading the Canon,"Where the Model Is Vulnerable — ASSIP Empirical Finance Camp. Part 8 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch52-p9.mp4,[MEF W5.2 P9] Replication Exercises and Referee Questions,Week 5 — Reading the Canon,"Replication Exercises and Referee Questions — ASSIP Empirical Finance Camp. Part 9 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p1.mp4,[MEF W5.3 P1] Reader's Guide: Jegadeesh and Titman 1993 — The Paper That Named Momentum,Week 5 — Reading the Canon,"Reader's Guide: Jegadeesh and Titman 1993 — The Paper That Named Momentum — ASSIP Empirical Finance Camp. Part 1 of 11
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p2.mp4,[MEF W5.3 P2] The Research Question: Do Past Winners Keep Winning?,Week 5 — Reading the Canon,"The Research Question: Do Past Winners Keep Winning? — ASSIP Empirical Finance Camp. Part 2 of 11
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p3.mp4,[MEF W5.3 P3] Identification: The J/K Sort and the Winner-Minus-Loser Trade,Week 5 — Reading the Canon,"Identification: The J/K Sort and the Winner-Minus-Loser Trade — ASSIP Empirical Finance Camp. Part 3 of 11
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p4.mp4,[MEF W5.3 P4] The Overlapping-Portfolio Trick and Its Serial-Correlation Cost,Week 5 — Reading the Canon,"The Overlapping-Portfolio Trick and Its Serial-Correlation Cost — ASSIP Empirical Finance Camp. Part 4 of 11
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p5.mp4,[MEF W5.3 P5] The Data: CRSP Monthly Returns and the J-by-K Grid,Week 5 — Reading the Canon,"The Data: CRSP Monthly Returns and the J-by-K Grid — ASSIP Empirical Finance Camp. Part 5 of 11
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p6.mp4,"[MEF W5.3 P6] Reading Order, Part One: The Returns Matrix and the Risk Adjustment",Week 5 — Reading the Canon,"Reading Order, Part One: The Returns Matrix and the Risk Adjustment — ASSIP Empirical Finance Camp. Part 6 of 11
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p7.mp4,"[MEF W5.3 P7] Reading Order, Part Two: Sub-Periods, Seasonality, and Long-Horizon Reversal",Week 5 — Reading the Canon,"Reading Order, Part Two: Sub-Periods, Seasonality, and Long-Horizon Reversal — ASSIP Empirical Finance Camp. Part 7 of 11
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p8.mp4,"[MEF W5.3 P8] What's Clever: Simplicity, Data Squeezing, and Doing the Skeptic's Work",Week 5 — Reading the Canon,"What's Clever: Simplicity, Data Squeezing, and Doing the Skeptic's Work — ASSIP Empirical Finance Camp. Part 8 of 11
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p9.mp4,"[MEF W5.3 P9] What's Vulnerable, Part One: Transaction Costs, Data-Snooping, and Seasonality",Week 5 — Reading the Canon,"What's Vulnerable, Part One: Transaction Costs, Data-Snooping, and Seasonality — ASSIP Empirical Finance Camp. Part 9 of 11
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p10.mp4,"[MEF W5.3 P10] What's Vulnerable, Part Two: Risk vs. Behavioral, and Overlapping Inference",Week 5 — Reading the Canon,"What's Vulnerable, Part Two: Risk vs. Behavioral, and Overlapping Inference — ASSIP Empirical Finance Camp. Part 10 of 11
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch53-p11.mp4,[MEF W5.3 P11] Replication Exercises and the Referee's Questions,Week 5 — Reading the Canon,"Replication Exercises and the Referee's Questions — ASSIP Empirical Finance Camp. Part 11 of 11
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch54-p1.mp4,[MEF W5.4 P1] Reading Petersen as a Paper: The Question,Week 5 — Reading the Canon,"Reading Petersen as a Paper: The Question — ASSIP Empirical Finance Camp. Part 1 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch54-p2.mp4,[MEF W5.4 P2] Identification by Building the Truth,Week 5 — Reading the Canon,"Identification by Building the Truth — ASSIP Empirical Finance Camp. Part 2 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch54-p3.mp4,[MEF W5.4 P3] Fabricated Data and the Taxonomy,Week 5 — Reading the Canon,"Fabricated Data and the Taxonomy — ASSIP Empirical Finance Camp. Part 3 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch54-p4.mp4,[MEF W5.4 P4] Reading the Tables Column by Column,Week 5 — Reading the Canon,"Reading the Tables Column by Column — ASSIP Empirical Finance Camp. Part 4 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch54-p5.mp4,[MEF W5.4 P5] What's Clever About Petersen,Week 5 — Reading the Canon,"What's Clever About Petersen — ASSIP Empirical Finance Camp. Part 5 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch54-p6.mp4,[MEF W5.4 P6] What's Vulnerable: The Paper's Edges,Week 5 — Reading the Canon,"What's Vulnerable: The Paper's Edges — ASSIP Empirical Finance Camp. Part 6 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch54-p7.mp4,"[MEF W5.4 P7] Replicate It Yourself, and What to Ask Next",Week 5 — Reading the Canon,"Replicate It Yourself, and What to Ask Next — ASSIP Empirical Finance Camp. Part 7 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch55-p1.mp4,[MEF W5.5 P1] Reading BDM 2004: The Research Question,Week 5 — Reading the Canon,"Reading BDM 2004: The Research Question — ASSIP Empirical Finance Camp. Part 1 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch55-p2.mp4,[MEF W5.5 P2] The Placebo-Law Experiment,Week 5 — Reading the Canon,"The Placebo-Law Experiment — ASSIP Empirical Finance Camp. Part 2 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch55-p3.mp4,[MEF W5.5 P3] The Data: A Perfect Crime Scene,Week 5 — Reading the Canon,"The Data: A Perfect Crime Scene — ASSIP Empirical Finance Camp. Part 3 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch55-p4.mp4,"[MEF W5.5 P4] Reading the Tables: Symptom, Mechanism, Cure",Week 5 — Reading the Canon,"Reading the Tables: Symptom, Mechanism, Cure — ASSIP Empirical Finance Camp. Part 4 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch55-p5.mp4,[MEF W5.5 P5] What's Clever About BDM,Week 5 — Reading the Canon,"What's Clever About BDM — ASSIP Empirical Finance Camp. Part 5 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch55-p6.mp4,[MEF W5.5 P6] What's Vulnerable About BDM,Week 5 — Reading the Canon,"What's Vulnerable About BDM — ASSIP Empirical Finance Camp. Part 6 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch55-p7.mp4,[MEF W5.5 P7] Replicating BDM in nb5.5,Week 5 — Reading the Canon,"Replicating BDM in nb5.5 — ASSIP Empirical Finance Camp. Part 7 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor5-p1.mp4,"[MEF W5.M P1] A Paper Is a Chain, Not a Result",Week 5 — Reading the Canon,"A Paper Is a Chain, Not a Result — ASSIP Empirical Finance Camp. Part 1 of 4
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor5-p2.mp4,[MEF W5.M P2] From Itch to Question to Design,Week 5 — Reading the Canon,"From Itch to Question to Design — ASSIP Empirical Finance Camp. Part 2 of 4
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor5-p3.mp4,"[MEF W5.M P3] Tables That Hide Nothing, Robustness That Kills",Week 5 — Reading the Canon,"Tables That Hide Nothing, Robustness That Kills — ASSIP Empirical Finance Camp. Part 3 of 4
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
mentor5-p4.mp4,"[MEF W5.M P4] A Live Paper, and Your Capstone in Miniature",Week 5 — Reading the Canon,"A Live Paper, and Your Capstone in Miniature — ASSIP Empirical Finance Camp. Part 4 of 4
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack5-p1.mp4,[MEF W5.R P1] How to Read an Empirical Paper: The Skill of Week 5,Week 5 — Reading the Canon,"How to Read an Empirical Paper: The Skill of Week 5 — ASSIP Empirical Finance Camp. Part 1 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack5-p2.mp4,"[MEF W5.R P2] The Reader's-Guide Template: Question, Identification, Data",Week 5 — Reading the Canon,"The Reader's-Guide Template: Question, Identification, Data — ASSIP Empirical Finance Camp. Part 2 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack5-p3.mp4,"[MEF W5.R P3] The Reader's-Guide Template: Tables, Cleverness, Vulnerability, Replication",Week 5 — Reading the Canon,"The Reader's-Guide Template: Tables, Cleverness, Vulnerability, Replication — ASSIP Empirical Finance Camp. Part 3 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack5-p4.mp4,"[MEF W5.R P4] The Reading-Order Heuristic: Tables First, Prose Last",Week 5 — Reading the Canon,"The Reading-Order Heuristic: Tables First, Prose Last — ASSIP Empirical Finance Camp. Part 4 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack5-p5.mp4,"[MEF W5.R P5] Reading a Finance Table: Columns, Cells, and Stars",Week 5 — Reading the Canon,"Reading a Finance Table: Columns, Cells, and Stars — ASSIP Empirical Finance Camp. Part 5 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack5-p6.mp4,"[MEF W5.R P6] Reading a Finance Table: Fixed Effects, Bottom Rows, and the SE Note",Week 5 — Reading the Canon,"Reading a Finance Table: Fixed Effects, Bottom Rows, and the SE Note — ASSIP Empirical Finance Camp. Part 6 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
rgpack5-p7.mp4,[MEF W5.R P7] The Self-Check Rubric and the Road to Your Capstone,Week 5 — Reading the Canon,"The Self-Check Rubric and the Road to Your Capstone — ASSIP Empirical Finance Camp. Part 7 of 7
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p1.mp4,[MEF W6.1 P1] KPSS: Measuring the Value of an Idea,"Week 6 — Text, AI & Alt-Data","KPSS: Measuring the Value of an Idea — ASSIP Empirical Finance Camp. Part 1 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p2.mp4,[MEF W6.1 P2] KPSS: Let the Market Value the Patent,"Week 6 — Text, AI & Alt-Data","KPSS: Let the Market Value the Patent — ASSIP Empirical Finance Camp. Part 2 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p3.mp4,[MEF W6.1 P3] KPSS: Scale to Dollars and State the Assumption,"Week 6 — Text, AI & Alt-Data","KPSS: Scale to Dollars and State the Assumption — ASSIP Empirical Finance Camp. Part 3 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p4.mp4,"[MEF W6.1 P4] KPSS: Three Sources, Stitched Together","Week 6 — Text, AI & Alt-Data","KPSS: Three Sources, Stitched Together — ASSIP Empirical Finance Camp. Part 4 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p5.mp4,[MEF W6.1 P5] KPSS: Reading the Exhibits in Order,"Week 6 — Text, AI & Alt-Data","KPSS: Reading the Exhibits in Order — ASSIP Empirical Finance Camp. Part 5 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p6.mp4,[MEF W6.1 P6] KPSS: Three Moves That Make It Clever,"Week 6 — Text, AI & Alt-Data","KPSS: Three Moves That Make It Clever — ASSIP Empirical Finance Camp. Part 6 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p7.mp4,[MEF W6.1 P7] KPSS: Vulnerable Joints — Expectations and Confounds,"Week 6 — Text, AI & Alt-Data","KPSS: Vulnerable Joints — Expectations and Confounds — ASSIP Empirical Finance Camp. Part 7 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p8.mp4,"[MEF W6.1 P8] KPSS: Vulnerable Joints — Selection, Efficiency, Causation","Week 6 — Text, AI & Alt-Data","KPSS: Vulnerable Joints — Selection, Efficiency, Causation — ASSIP Empirical Finance Camp. Part 8 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p9.mp4,[MEF W6.1 P9] KPSS: Build a Piece of the Measure,"Week 6 — Text, AI & Alt-Data","KPSS: Build a Piece of the Measure — ASSIP Empirical Finance Camp. Part 9 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch61-p10.mp4,[MEF W6.1 P10] KPSS: Read Like a Referee,"Week 6 — Text, AI & Alt-Data","KPSS: Read Like a Referee — ASSIP Empirical Finance Camp. Part 10 of 10
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch62-p1.mp4,[MEF W6.2 P1] What Industry Is a Company In?,"Week 6 — Text, AI & Alt-Data","What Industry Is a Company In? — ASSIP Empirical Finance Camp. Part 1 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch62-p2.mp4,[MEF W6.2 P2] The Research Question,"Week 6 — Text, AI & Alt-Data","The Research Question — ASSIP Empirical Finance Camp. Part 2 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch62-p3.mp4,[MEF W6.2 P3] From Filings to Vectors,"Week 6 — Text, AI & Alt-Data","From Filings to Vectors — ASSIP Empirical Finance Camp. Part 3 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch62-p4.mp4,[MEF W6.2 P4] The Cosine and the TNIC Network,"Week 6 — Text, AI & Alt-Data","The Cosine and the TNIC Network — ASSIP Empirical Finance Camp. Part 4 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch62-p5.mp4,[MEF W6.2 P5] The Data Behind the Measure,"Week 6 — Text, AI & Alt-Data","The Data Behind the Measure — ASSIP Empirical Finance Camp. Part 5 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch62-p6.mp4,[MEF W6.2 P6] Table-by-Table Reading Order,"Week 6 — Text, AI & Alt-Data","Table-by-Table Reading Order — ASSIP Empirical Finance Camp. Part 6 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
ch62-p7.mp4,[MEF W6.2 P7] What's Clever,"Week 6 — Text, AI & Alt-Data","What's Clever — ASSIP Empirical Finance Camp. Part 7 of 9
Prof. Lei Gao, George Mason University. A research-grade empirical-finance lesson for advanced high-school students."
